broadband_number,data_usage_mb,login_attempts,bill_amount,payment_delay_days,network_latency_ms,packet_loss_percent,download_speed_mbps
327641028,3021.27,84,226.72,8.0,56.26,1.05,94.41
327693693,3399.75,118,266.44,7.0,41.62,0.99,94.87
327791171,2370.31,79,399.95,8.0,47.06,0.72,105.62
327801400,2949.69,95,431.45,10.0,57.89,1.06,110.24
327892372,3457.61,83,309.83,6.0,45.72,0.95,118.86
327892860,1956.16,147,335.95,6.0,47.41,0.98,95.12
327912385,3413.32,109,430.21,8.0,52.36,1.12,91.99
327913881,4236.84,112,259.54,10.0,53.63,0.95,101.68
327930716,2646.44,154,325.39,7.0,46.47,1.46,89.25
327932421,3898.15,140,276.31,8.0,53.55,0.92,116.1
327951757,4004.38,125,389.78,7.0,44.19,1.09,100.3
327969541,4288.85,131,351.16,4.0,49.85,0.94,98.73
327971157,4013.66,132,362.36,9.0,48.19,1.2,91.85
328050842,2972.91,104,322.63,10.0,49.41,1.32,87.19
328144001,3770.93,126,279.11,8.0,48.29,1.36,111.11
328185354,2821.19,197,331.32,7.0,53.57,1.1,94.27
328216398,2668.03,104,322.19,7.0,43.13,0.98,106.08
328224464,3579.52,146,305.29,9.0,48.63,0.76,95.67
328264463,2344.17,93,285.71,8.0,50.78,1.03,94.01
328319366,3058.15,129,260.2,7.0,41.64,1.18,106.5
328330896,3502.64,167,396.82,4.0,45.18,0.97,96.34
328431520,3896.26,143,316.87,6.0,54.92,0.7,103.68
328471594,2461.22,125,370.94,6.0,48.32,0.49,112.41
328591238,3895.05,151,244.15,7.0,47.75,1.23,107.96
328610408,3141.12,109,371.72,8.0,48.47,0.98,93.45
328677919,2254.17,172,403.13,5.0,49.12,1.26,110.52
328728856,3692.44,133,331.49,7.0,47.37,0.87,94.48
328859233,2678.62,146,172.5,9.0,57.14,0.92,109.5
328948200,1919.63,125,264.64,3.0,48.1,1.06,110.37
328993884,2614.88,120,301.15,6.0,52.83,0.85,111.03
329027598,2822.32,113,299.48,9.0,45.33,1.3,103.58
329073719,3850.77,110,326.87,6.0,59.09,1.15,84.34
329090853,2035.64,101,213.51,8.0,43.81,0.96,96.69
329109097,2148.95,63,235.47,7.0,46.47,0.96,100.38
329154483,3751.81,154,175.13,5.0,53.28,1.22,99.48
329192234,2318.27,99,342.57,9.0,48.42,0.98,85.61
329197445,2478.87,111,206.72,5.0,43.43,0.97,96.54
329210253,3571.11,104,338.24,8.0,50.6,0.89,99.34
329215698,3045.0,138,337.57,9.0,51.67,0.85,105.9
329456501,2428.14,139,218.98,8.0,52.34,1.09,84.13
329464117,3226.18,104,265.22,7.0,53.15,0.65,102.11
329491565,4285.5,77,288.07,8.0,59.46,0.79,102.33
329493311,1691.2,114,359.54,7.0,44.52,0.63,104.83
329525203,3893.31,164,422.38,7.0,52.31,1.29,97.54
329567086,3158.76,131,439.58,6.0,53.18,1.22,110.82
329567329,3708.03,102,323.68,4.0,42.71,0.74,98.69
329595203,2615.53,106,316.55,8.0,45.0,0.72,102.22
329688494,2643.14,45,237.23,7.0,54.78,1.2,118.84
329829636,4085.02,155,343.23,5.0,58.5,0.99,100.98
329881276,2990.62,106,264.73,8.0,48.36,0.92,113.48
329891783,4220.06,102,312.99,8.0,49.98,1.45,94.5
329965496,3063.91,123,376.34,8.0,50.14,0.73,94.43
329989014,3086.29,140,306.5,6.0,44.9,0.68,91.04
330008381,2032.02,142,274.35,7.0,51.04,1.26,96.81
330079043,2516.94,120,266.07,7.0,49.46,0.6,98.68
330200339,2582.65,100,288.11,6.0,41.82,1.24,112.73
330204609,3214.74,102,290.99,7.0,39.61,1.12,100.49
330267505,2530.83,121,329.93,10.0,49.03,0.61,96.48
330289374,3017.08,151,434.44,5.0,52.66,1.36,104.46
330352723,3202.51,144,277.78,8.0,48.55,1.03,103.52
330359578,3025.44,93,302.92,8.0,53.94,1.25,101.59
330412162,3085.27,142,209.07,8.0,50.88,1.19,96.6
330433908,3625.53,97,341.29,5.0,54.68,1.19,110.94
330459018,3414.86,124,234.88,7.0,47.05,1.27,92.05
330544996,3441.42,106,238.47,5.0,45.62,0.59,99.39
330555681,2539.66,142,274.33,9.0,58.04,0.98,98.71
330675325,2761.72,132,261.51,6.0,55.35,1.09,118.74
330708328,2680.09,117,189.93,4.0,51.82,0.96,100.29
330806991,2752.92,106,364.48,7.0,50.12,0.96,103.56
330824657,2686.29,142,292.65,7.0,49.38,1.01,101.04
330884778,2517.9,146,350.32,9.0,51.84,1.09,103.26
330901561,3379.78,88,302.41,6.0,47.49,1.24,107.94
330943500,2497.06,103,341.19,7.0,40.9,0.78,101.38
330985829,3258.83,126,371.89,4.0,54.1,0.8,98.61
331035896,2812.61,133,355.99,6.0,50.34,0.85,112.51
331088421,2003.68,144,357.82,10.0,46.38,0.88,112.97
331209066,3694.94,112,275.79,7.0,51.01,1.06,93.03
331264814,1851.42,111,295.4,8.0,46.01,1.16,104.48
331332692,2642.85,88,319.53,7.0,50.68,1.35,102.34
331368630,1949.16,136,247.6,6.0,52.29,1.25,97.06
331390343,3767.96,125,255.04,7.0,54.66,1.17,85.41
331403563,2519.02,139,280.02,6.0,51.66,1.15,111.02
331408005,2627.9,154,331.02,9.0,53.82,1.07,107.89
331488649,3045.69,146,333.33,3.0,52.12,0.97,101.21
331591463,3041.11,125,201.83,7.0,46.32,1.32,92.92
331608222,2616.39,133,274.15,8.0,45.24,1.08,94.06
331619519,2294.14,139,261.21,6.0,46.6,0.46,90.81
331664843,3215.01,118,404.1,5.0,47.16,0.99,99.99
331804958,3668.77,104,371.52,9.0,46.0,1.44,105.08
331865232,3077.29,138,408.39,5.0,51.81,1.31,101.26
331882629,2664.47,158,361.58,9.0,51.78,1.57,105.1
331891965,1997.41,83,303.28,4.0,55.66,0.86,100.24
331909195,1994.09,100,337.42,9.0,49.12,1.3,101.66
331945516,2960.34,114,268.16,5.0,48.56,1.05,91.6
331960610,2625.36,160,286.99,6.0,45.42,0.89,101.3
332030551,2110.34,172,302.21,7.0,58.43,1.0,100.64
332052670,1584.78,127,349.8,4.0,52.89,0.64,103.11
332062335,3380.67,129,318.36,5.0,49.17,0.7,88.38
332091117,2855.78,90,315.39,4.0,50.32,0.48,101.95
332113093,3362.27,123,284.74,4.0,49.78,1.11,91.01
332381270,3598.14,136,304.91,8.0,44.92,1.12,90.6
332456174,2861.19,73,258.43,6.0,44.37,1.09,100.74
332479932,3682.88,126,417.89,9.0,51.23,0.7,98.23
332515953,3131.96,122,366.6,8.0,48.01,1.03,110.77
332551757,2153.22,77,401.97,6.0,49.18,0.98,108.46
332559302,4374.44,81,391.52,6.0,48.1,0.99,106.17
332639386,3586.67,97,297.59,4.0,41.67,1.26,91.0
332744548,2375.54,129,198.6,4.0,49.44,1.38,100.68
332758966,3670.33,104,307.76,9.0,53.44,1.14,99.18
332788364,1048.23,161,285.0,8.0,49.5,0.97,103.85
332811451,2832.29,155,317.39,6.0,46.9,1.04,109.52
332813324,2322.47,87,410.01,6.0,45.02,0.87,90.96
332879580,2595.61,89,401.61,9.0,52.21,1.23,106.64
332889102,1974.45,101,405.3,9.0,50.92,1.1,97.86
332916318,2769.85,154,243.31,6.0,58.19,1.0,108.37
332925012,3370.82,88,245.6,9.0,47.66,1.13,98.78
333041478,3793.0,130,343.97,7.0,50.98,0.67,113.4
333042219,3241.3,133,364.86,6.0,51.21,0.68,95.93
333102110,2804.2,109,347.7,9.0,46.77,1.39,93.14
333116845,2949.13,109,321.52,4.0,57.5,1.56,99.55
333188362,4212.67,101,295.74,8.0,47.06,0.31,94.2
333254371,3137.76,117,355.7,7.0,50.59,0.95,103.32
333360026,3450.16,120,229.17,6.0,48.75,0.82,96.67
333451531,3036.43,127,334.64,5.0,56.27,0.82,103.34
333551552,2368.78,62,472.02,7.0,46.75,0.82,95.16
333594641,2801.47,103,324.15,7.0,51.75,1.01,87.05
333664835,3821.49,93,255.05,11.0,48.58,1.12,102.05
333670466,2109.74,86,374.68,8.0,49.79,1.03,107.61
333751292,2741.92,105,230.46,7.0,49.66,0.85,100.32
333764593,2461.36,127,397.72,6.0,55.77,0.71,100.63
333812894,2460.08,133,302.56,4.0,45.28,0.61,88.21
333858147,3486.21,103,224.7,8.0,44.31,0.87,104.14
333905863,4140.49,105,248.71,7.0,49.01,1.1,95.77
333964262,2736.58,79,241.25,10.0,55.82,0.67,95.24
334184545,3020.52,132,341.6,7.0,52.92,0.45,111.31
334216352,3490.02,130,260.19,5.0,50.6,0.64,98.2
334276872,4111.25,152,237.89,7.0,55.78,0.94,101.81
334356197,3143.86,153,290.44,8.0,56.4,0.92,105.16
334382262,4214.21,104,292.31,4.0,45.37,0.66,102.83
334387955,3486.43,111,255.92,7.0,51.91,0.89,110.74
334444006,2851.53,104,370.66,7.0,51.78,0.81,114.02
334522397,2971.16,112,255.16,6.0,58.29,1.21,90.97
334573083,4339.78,83,358.5,5.0,48.57,1.1,84.23
334619499,1876.69,134,314.69,10.0,52.05,0.65,104.19
334684315,3255.82,81,286.29,5.0,52.02,1.31,120.23
334712616,2819.73,67,295.94,7.0,47.2,0.71,103.14
334854284,1473.4,122,298.91,7.0,58.57,0.66,109.4
334911973,3619.62,117,323.43,10.0,43.44,0.95,108.84
334921366,1681.58,113,295.99,7.0,48.64,1.32,94.84
334968162,2941.6,119,268.19,6.0,54.33,1.29,84.62
334983659,3365.79,103,351.78,8.0,50.36,1.06,104.71
334992202,3205.21,148,268.03,5.0,51.07,0.86,95.55
335066761,2029.09,105,412.1,8.0,52.76,0.77,101.74
335132112,3654.23,142,273.13,6.0,54.29,1.3,95.33
335317232,3100.08,117,223.15,6.0,53.07,1.13,109.24
335408655,3019.57,103,340.23,8.0,50.21,0.68,93.06
335437859,3369.6,111,264.39,9.0,43.79,1.09,101.08
335618150,3198.41,120,248.92,6.0,58.23,0.97,98.72
335701527,2854.59,92,301.08,6.0,50.57,1.07,115.51
335745370,3005.09,135,338.15,7.0,48.86,0.89,108.42
335826045,2519.2,160,395.71,7.0,50.04,0.73,98.88
335832644,4204.03,109,345.27,9.0,52.55,1.05,97.3
335858601,3091.4,128,229.05,5.0,53.38,1.01,84.92
335889767,2958.51,73,270.44,6.0,51.26,1.05,111.48
335971559,2974.03,91,395.86,7.0,45.95,1.31,93.6
336024259,2090.55,81,352.19,10.0,49.21,0.9,110.66
336058226,2255.3,85,389.1,6.0,54.2,1.22,105.74
336180576,3578.49,171,361.46,10.0,47.3,0.96,104.89
336229556,1976.58,153,334.17,9.0,53.87,0.74,105.47
336263638,2511.82,102,320.28,6.0,48.19,1.15,95.01
336307340,2836.11,124,308.3,9.0,51.28,1.41,106.98
336334085,2035.5,76,296.98,8.0,51.85,0.66,104.04
336405933,2958.55,145,451.97,6.0,53.21,0.82,101.36
336529573,2828.97,77,299.72,8.0,47.44,1.05,95.35
336602472,2700.51,132,232.5,6.0,48.48,1.14,108.46
336638416,2407.36,113,256.39,5.0,50.45,0.84,87.14
336702166,3288.98,159,236.21,8.0,51.0,1.03,99.35
336714998,3098.29,63,344.54,6.0,45.04,1.01,109.47
336752784,2388.49,131,211.1,4.0,48.14,1.22,108.9
336765249,1805.27,89,302.1,6.0,54.23,1.4,116.1
336781451,3103.67,118,306.53,5.0,42.18,1.23,103.24
336790297,2509.12,196,248.23,4.0,48.23,1.16,99.1
336808097,3089.09,129,210.4,7.0,50.75,0.5,91.78
336847031,3186.49,144,224.74,9.0,49.27,1.22,105.6
336847821,3179.45,130,273.86,10.0,49.21,1.21,110.58
336924695,2652.32,105,297.69,5.0,51.22,0.89,84.13
336959824,3905.82,124,271.8,8.0,45.96,1.0,96.4
336990338,4045.8,89,302.34,4.0,45.3,1.03,101.42
337012326,3562.66,120,219.72,4.0,53.61,0.81,99.72
337059808,3146.86,88,392.69,4.0,55.48,1.21,109.12
337258230,3031.57,92,273.47,8.0,53.7,1.22,96.59
337265044,2702.37,152,404.46,8.0,42.65,0.58,101.7
337319193,2414.25,128,284.92,10.0,52.73,1.04,112.56
337322641,3106.48,95,370.66,5.0,53.98,0.69,90.96
337338845,3395.41,82,308.46,8.0,53.96,1.14,117.07
337358735,3250.92,166,370.44,5.0,47.71,0.89,115.67
337443809,1987.18,113,234.65,9.0,51.6,0.96,95.04
337453826,2389.06,85,285.3,7.0,51.97,1.18,89.92
337481285,3590.85,147,338.52,6.0,56.95,1.48,108.35
337533563,2857.59,125,251.53,3.0,49.08,0.59,107.22
337623316,2959.15,114,293.09,6.0,46.9,1.48,96.92
337806169,1878.35,125,393.13,8.0,53.89,0.82,96.74
337852158,1960.54,138,221.88,3.0,43.14,0.98,103.88
337854510,2977.59,76,297.63,10.0,45.55,1.03,114.08
337982967,3992.3,125,334.19,6.0,49.95,1.28,104.54
337996705,2722.26,95,362.78,9.0,54.91,1.15,109.08
338060413,3708.38,141,347.69,11.0,39.8,0.9,94.19
338061596,2710.14,113,326.01,5.0,51.54,1.36,103.86
338081681,4314.26,101,246.27,6.0,48.43,0.34,111.77
338097342,3188.06,123,133.57,7.0,46.65,0.86,101.67
338106940,3225.03,104,363.65,10.0,52.24,0.78,94.22
338108582,4099.09,115,275.95,8.0,47.94,1.09,101.17
338130498,2326.75,113,260.0,6.0,48.34,1.37,99.59
338223992,2665.54,141,302.0,5.0,48.72,0.8,90.74
338276763,4327.96,123,267.49,10.0,49.21,0.65,93.09
338384867,3854.73,164,314.41,8.0,50.08,0.9,95.12
338484055,2722.95,111,319.5,7.0,47.16,1.0,100.79
338526462,2969.02,143,336.66,6.0,44.7,0.85,113.89
338645234,2496.41,93,249.51,6.0,54.97,0.8,94.17
338708389,2987.47,90,277.22,8.0,45.5,0.76,100.39
338748012,3387.62,137,322.31,10.0,51.16,1.38,101.51
338779733,2932.12,122,268.56,5.0,43.32,0.95,88.18
338798626,2899.64,90,309.67,7.0,43.44,0.78,80.09
338813115,1882.06,104,339.93,7.0,50.03,0.63,104.4
338896084,2892.65,116,379.07,6.0,54.93,1.34,87.78
338933017,2044.61,103,332.84,6.0,50.95,1.31,87.26
338935659,2989.96,96,360.75,11.0,56.52,1.37,102.36
339005687,3347.54,121,351.56,8.0,50.16,0.83,87.87
339072047,3103.26,137,211.51,9.0,50.84,1.3,99.28
339122411,2526.52,152,336.88,8.0,46.06,0.91,97.95
339143135,2775.21,107,323.7,8.0,51.95,0.65,88.53
339163659,3532.54,125,300.47,8.0,47.43,1.3,100.44
339179118,2866.72,100,145.15,8.0,40.79,0.99,92.3
339180959,3924.19,135,323.61,5.0,50.4,0.98,109.01
339220441,2391.46,121,423.54,8.0,45.8,1.65,105.78
339303571,2710.07,171,288.88,5.0,51.12,1.13,97.5
339305639,3739.63,91,314.56,8.0,52.07,1.26,96.38
339366334,2429.83,96,238.54,5.0,56.14,1.22,103.23
339382621,3447.86,102,296.93,10.0,49.6,1.06,86.55
339391063,2982.53,136,279.17,5.0,45.54,0.52,95.39
339403673,3332.86,67,226.95,10.0,57.16,1.09,90.41
339436346,3115.53,145,280.36,7.0,47.05,0.87,87.82
339515908,3136.13,153,310.22,8.0,51.34,1.05,89.59
339551818,3481.42,119,276.52,6.0,48.68,0.72,98.14
339631363,3180.57,120,370.5,7.0,50.35,0.77,96.82
339646170,2432.22,73,289.73,8.0,50.59,1.03,88.38
339667184,3596.17,77,359.24,7.0,51.18,1.05,95.83
339758856,2829.71,123,344.45,4.0,48.55,0.94,99.93
339782783,3027.16,213,339.8,6.0,54.29,0.94,114.68
339860892,3602.93,97,166.0,10.0,50.53,1.35,95.76
339878225,3039.37,130,278.59,10.0,44.68,1.23,107.54
339903598,3503.22,106,267.45,6.0,56.37,1.02,109.92
339979125,3062.06,114,293.09,9.0,43.58,1.27,109.27
339992464,3535.83,108,296.51,8.0,48.66,1.06,97.75
340022556,2898.83,141,325.4,6.0,48.76,0.46,102.22
340049088,3481.87,131,361.71,4.0,49.41,0.69,89.65
340089023,2950.21,169,325.98,8.0,52.0,1.2,98.32
340176791,4002.55,94,250.16,8.0,44.35,1.14,94.66
340190448,2985.46,106,367.54,9.0,47.24,0.82,99.53
340217950,3807.74,139,198.06,9.0,47.16,1.34,95.3
340345172,3257.23,95,322.23,7.0,49.21,0.66,106.96
340383995,3235.23,176,258.1,7.0,47.43,0.9,93.82
340416647,3198.75,116,230.15,10.0,45.44,1.02,92.37
340533483,2794.59,136,354.35,9.0,50.19,0.91,111.25
340534058,3998.47,91,322.14,9.0,50.0,1.06,96.5
340537472,2853.52,72,299.33,6.0,48.97,0.73,98.0
340601041,2997.67,160,321.88,10.0,49.85,1.01,100.21
340645910,1908.64,98,323.33,8.0,47.92,0.89,106.06
340665746,3876.58,143,210.31,9.0,46.73,0.82,108.0
340762479,3198.02,72,203.18,7.0,47.48,0.89,109.72
340779585,2892.78,145,186.08,7.0,50.5,1.1,108.68
340818907,2697.03,101,423.28,7.0,57.97,1.01,109.47
340835695,3871.37,66,216.81,11.0,56.17,0.96,99.55
340910806,3485.23,136,406.98,4.0,50.69,0.86,120.1
340950863,1045.43,105,349.06,7.0,41.87,0.88,106.51
341151777,2142.16,83,159.35,6.0,50.86,0.94,108.08
341186982,1650.27,169,335.11,7.0,45.84,1.12,95.48
341259262,3594.88,148,269.51,8.0,52.08,0.77,95.71
341333255,2021.75,159,215.73,9.0,47.58,1.16,96.53
341335558,2250.98,123,416.04,5.0,54.01,0.95,98.65
341335978,2493.13,164,202.34,6.0,52.82,0.85,99.42
341339410,3075.05,154,278.81,6.0,50.0,0.96,115.09
341400447,3284.74,116,338.3,7.0,53.76,1.29,105.95
341494438,2717.49,156,312.55,10.0,44.32,0.8,99.47
341525807,2718.85,140,369.48,4.0,45.76,1.14,100.04
341595497,1774.41,93,317.41,6.0,53.12,0.88,94.48
341652447,3301.21,146,351.62,9.0,47.34,1.39,109.86
341655828,3075.44,68,351.99,5.0,51.76,1.39,116.82
341767019,3851.15,149,337.45,8.0,48.04,0.62,94.23
341768729,2144.37,96,367.15,7.0,54.85,0.93,96.86
341791387,2737.14,101,330.43,6.0,42.34,0.85,116.02
341856420,2805.2,150,322.39,6.0,49.46,1.11,117.91
341860464,2086.87,128,231.81,6.0,55.39,1.24,97.41
341864348,3432.24,140,328.15,3.0,56.3,0.66,97.58
341872180,2352.64,71,357.38,6.0,46.01,1.03,104.88
341930637,2411.64,155,239.74,3.0,50.98,0.94,102.51
341937891,3262.43,90,307.47,7.0,46.39,1.05,100.87
342242099,2555.28,150,329.22,8.0,52.8,0.92,84.45
342262175,2806.83,93,325.19,7.0,45.02,0.83,91.02
342317726,2305.47,85,353.5,6.0,52.3,1.18,107.56
342463444,2553.37,86,341.4,6.0,43.86,1.28,87.96
342491254,1558.85,114,288.13,9.0,53.08,0.43,97.27
342521291,2492.55,163,323.1,9.0,45.05,1.11,91.21
342534366,1009.45,107,322.56,8.0,53.57,1.06,95.95
342534771,2699.93,103,378.48,8.0,44.66,1.01,101.59
342571892,3609.58,73,208.03,8.0,55.62,1.0,92.62
342632199,3887.45,120,400.71,9.0,38.96,1.4,103.14
342643907,3124.15,131,312.91,4.0,51.52,1.33,93.32
342681706,2447.22,125,335.95,10.0,47.78,0.99,111.92
342720218,2460.38,86,235.45,4.0,54.61,1.36,95.5
342764555,2929.54,154,378.09,6.0,51.35,0.8,97.7
342803319,2661.47,131,263.97,6.0,54.16,0.79,107.27
342989300,3287.54,132,249.34,8.0,54.01,1.0,91.79
342994346,3476.86,98,360.94,9.0,47.83,0.84,102.25
343053204,3609.32,124,209.17,6.0,43.43,0.61,103.0
343095510,2530.01,107,338.28,4.0,51.17,0.7,101.13
343178566,4270.51,98,266.57,6.0,47.14,0.48,103.23
343279729,3489.75,101,198.5,7.0,52.42,1.16,95.05
343372570,2771.6,138,304.11,6.0,48.18,0.63,98.24
343441457,3273.61,130,254.11,6.0,49.26,1.34,109.75
343465131,2734.73,52,355.64,8.0,51.98,0.87,105.95
343507859,1664.94,94,286.77,5.0,56.29,1.06,102.99
343520144,2901.19,136,327.99,8.0,47.74,0.82,104.04
343557906,2436.67,106,288.09,8.0,48.62,1.03,109.94
343581182,3727.66,120,299.74,7.0,49.45,0.79,115.54
343588589,2604.67,136,275.24,6.0,46.51,1.08,105.56
343605858,4299.67,140,277.59,10.0,41.8,0.82,101.71
343633317,2529.2,121,232.81,6.0,51.18,1.12,98.58
343667932,3161.8,95,283.19,8.0,36.96,0.89,95.64
343710471,2463.02,158,202.47,9.0,51.48,1.11,91.67
343717968,3561.59,109,302.75,6.0,48.52,1.43,88.76
343759852,3041.07,110,257.75,7.0,42.91,0.91,95.03
343792777,3115.79,95,196.42,6.0,46.58,0.54,103.57
343794729,4065.91,105,224.63,8.0,51.2,0.68,108.19
343819738,2855.01,122,317.85,6.0,48.67,0.78,99.82
343863762,2453.37,84,229.44,8.0,47.2,1.18,81.63
343865359,4212.93,92,305.14,7.0,49.9,0.48,96.63
343905271,2499.76,152,285.51,6.0,51.59,0.44,102.65
343933101,2560.41,71,299.17,7.0,52.42,1.13,97.62
344003511,3245.54,121,420.71,5.0,48.56,0.95,99.47
344125876,3753.87,139,295.23,5.0,47.54,1.01,102.53
344239082,3128.46,97,242.66,3.0,54.25,0.98,92.27
344293158,2699.38,99,310.02,4.0,48.29,1.32,104.72
344306711,3417.71,136,304.77,6.0,43.44,0.74,105.41
344342140,1596.4,144,223.83,7.0,49.86,1.27,101.52
344386451,2884.02,115,263.78,6.0,53.38,0.96,106.19
344532773,1874.6,89,306.13,7.0,47.99,0.87,96.74
344629082,2486.71,83,99.34,10.0,47.9,0.93,117.46
344631585,2992.31,105,358.36,8.0,46.62,0.84,104.36
344656554,2660.88,122,316.41,9.0,55.03,0.63,99.97
344796012,3210.64,177,276.99,6.0,47.44,1.25,91.0
344811520,3790.69,161,268.55,8.0,40.48,1.38,101.35
344883664,2975.68,86,279.49,6.0,52.02,0.92,109.79
345036700,2935.42,131,372.38,8.0,50.38,0.57,92.33
345041432,2469.29,132,211.14,6.0,51.91,0.78,106.87
345188837,1284.37,73,269.72,9.0,44.64,0.98,102.68
345289740,1914.8,109,237.14,8.0,47.79,1.3,97.08
345327321,1417.66,129,383.38,6.0,46.22,0.6,89.57
345338393,3453.5,122,351.13,8.0,44.15,0.8,102.72
345339494,3694.82,169,302.03,8.0,51.72,0.92,94.79
345523224,3061.23,136,274.18,10.0,48.64,1.27,110.85
345653506,2840.53,99,273.79,7.0,50.62,1.61,119.96
345703495,2707.79,116,274.55,7.0,46.29,1.61,94.63
345741786,3500.05,125,363.28,5.0,53.08,0.67,96.29
345761050,3534.04,165,201.1,4.0,59.28,0.89,97.62
346024324,2791.38,99,305.17,6.0,55.81,0.49,94.92
346077209,3672.38,68,360.36,7.0,46.45,1.21,92.81
346083649,2843.28,144,177.01,7.0,48.56,1.07,102.24
346085501,2979.82,123,239.47,7.0,49.48,1.28,98.02
346091232,3131.58,81,357.3,6.0,55.94,0.7,87.61
346101542,3076.38,123,356.54,8.0,52.39,1.16,95.36
346107011,2538.74,130,293.75,8.0,48.94,1.08,101.17
346146735,3193.07,157,357.64,8.0,49.39,1.16,89.08
346208967,2866.48,66,298.57,7.0,46.69,1.34,104.33
346259070,3279.83,151,237.7,7.0,47.05,0.66,102.85
346272169,3021.98,117,203.92,8.0,45.41,1.37,91.75
346302457,3131.37,141,349.43,8.0,48.81,1.23,100.41
346328665,2108.93,102,217.89,9.0,42.12,1.34,94.51
346338710,2732.3,134,373.29,11.0,43.03,1.08,107.12
346353250,2263.23,131,253.1,5.0,48.27,0.98,96.94
346397576,2713.84,169,164.04,7.0,49.24,0.96,102.15
346558498,3642.46,127,355.85,6.0,49.85,1.2,86.96
346607707,3213.25,70,328.3,5.0,51.39,0.92,106.06
346631334,3226.42,91,263.05,6.0,45.48,0.96,90.58
346655245,2917.9,153,321.43,6.0,51.16,1.23,106.43
346726702,3706.11,142,234.45,9.0,43.27,0.9,101.06
346765685,1728.45,152,291.13,8.0,53.86,0.85,92.7
346794455,1942.22,114,274.57,8.0,43.51,0.94,91.79
346819434,3486.42,63,399.94,5.0,57.8,0.93,102.71
346847400,3715.06,53,340.75,4.0,45.28,0.81,88.77
346901816,2299.51,117,226.06,8.0,51.23,1.07,101.54
346910825,2139.0,150,324.2,4.0,59.65,0.57,103.2
347064279,3195.47,138,287.52,8.0,44.49,1.2,96.49
347111772,2947.51,104,306.29,9.0,55.23,1.29,84.89
347210117,3607.34,131,346.72,4.0,48.37,0.56,90.01
347282241,2327.37,85,256.07,8.0,47.7,1.03,111.99
347339219,3626.33,100,334.23,8.0,57.57,1.44,90.26
347371790,4675.15,125,355.34,9.0,49.25,1.16,83.52
347374579,3339.22,130,160.48,5.0,59.54,0.97,106.46
347376319,2261.27,122,244.9,7.0,52.87,1.07,91.98
347467639,3030.85,86,286.79,5.0,50.24,0.95,106.99
347481569,3777.71,127,401.83,6.0,42.34,1.09,102.34
347510866,3015.95,131,216.62,11.0,47.72,0.86,88.34
347530109,3369.73,131,174.03,7.0,46.86,0.63,94.82
347553495,3067.03,151,336.53,6.0,52.36,0.99,102.78
347740044,1851.01,105,275.05,7.0,46.65,0.72,79.58
347777446,3441.69,154,327.07,5.0,45.43,0.72,106.5
347808833,3275.69,74,345.93,6.0,44.91,1.33,102.49
347842678,3454.72,119,308.26,6.0,57.96,0.67,100.14
347857862,3929.39,110,287.77,7.0,47.49,0.88,100.79
347885124,2989.92,95,356.94,7.0,49.92,1.34,92.32
347888062,3053.02,135,168.81,8.0,54.81,1.18,87.58
347927297,2688.23,141,317.48,10.0,42.27,0.88,88.13
347932348,3185.28,126,374.23,7.0,47.16,1.01,99.09
347943386,3356.26,90,312.62,6.0,43.36,0.69,100.64
347958885,2632.5,111,308.48,7.0,50.82,1.31,98.09
347968142,3444.44,98,307.54,6.0,57.22,1.01,96.66
347999134,2944.64,171,323.15,6.0,47.42,0.94,101.18
348012453,2496.12,109,245.36,9.0,48.81,1.19,88.61
348075799,2844.7,162,310.41,5.0,52.83,1.17,97.82
348098729,3272.92,95,358.34,8.0,43.91,0.47,107.82
348176366,2655.13,177,290.65,5.0,57.52,0.85,86.39
348187556,2715.46,130,339.41,8.0,50.16,1.14,87.48
348226733,4130.81,90,283.86,6.0,52.38,1.3,109.5
348358322,2720.75,137,332.71,9.0,45.54,1.17,109.07
348378880,2522.74,97,370.74,11.0,49.38,1.3,103.69
348392507,3135.15,173,395.75,7.0,50.33,0.55,104.88
348485576,3866.66,136,309.82,8.0,49.59,0.99,103.47
348528978,2492.52,145,349.65,6.0,48.69,1.26,97.76
348534270,2684.03,70,173.06,7.0,51.63,1.01,100.96
348544630,2202.53,70,304.15,8.0,53.61,0.9,108.75
348560648,2892.96,105,273.57,7.0,49.83,0.8,112.42
348640345,2981.59,144,344.53,7.0,50.37,1.23,91.04
348666059,2991.26,142,311.76,6.0,53.79,1.03,104.0
348683993,3257.55,114,291.49,8.0,49.33,1.03,101.34
348686731,1960.18,140,359.87,8.0,52.45,1.25,99.54
348687438,2930.84,108,224.74,7.0,47.81,1.3,89.84
348803915,3169.1,136,287.45,5.0,55.67,0.8,93.87
348952743,2874.2,146,331.15,6.0,49.23,1.04,108.31
348993314,2485.01,86,413.82,7.0,47.92,1.03,102.64
349021141,2648.21,98,214.05,7.0,42.48,0.29,96.19
349023908,3795.82,100,239.53,5.0,46.19,1.12,95.68
349080782,2750.41,155,210.46,6.0,54.4,1.08,94.37
349132303,2809.07,120,285.58,8.0,55.46,0.77,82.25
349137817,3208.23,121,224.95,12.0,56.15,0.83,101.93
349387713,2412.46,127,275.54,6.0,49.38,0.56,116.94
349392535,2459.29,160,367.47,10.0,47.15,1.38,105.71
349548242,2728.98,136,208.74,4.0,47.85,0.8,102.1
349575340,3087.74,102,224.14,6.0,54.22,0.89,105.12
