customer_id,month,data_usage_mb,login_attempts,bill_amount,payment_delay_days,network_latency_ms,packet_loss_percent,download_speed_mbps,churn_next_month
1924,6,334.26,15,50.4,7,54.24,0.91,101.2,1
1925,1,317.07,18,39.38,10,40.39,1.92,123.24,0
1925,2,222.96,16,48.1,7,53.31,0.78,99.05,0
1925,3,270.87,11,40.22,5,67.28,0.84,97.91,0
1925,4,320.07,11,41.59,5,53.56,1.11,93.01,0
1925,5,413.75,19,42.25,1,50.74,1.44,114.08,0
1925,6,335.95,16,50.17,6,38.9,1.02,155.14,0
1926,1,318.33,9,45.26,0,48.51,0.52,89.65,0
1926,2,377.33,13,46.72,5,39.67,0.45,112.69,0
1926,3,225.86,10,46.4,0,36.68,1.12,95.59,0
1926,4,321.96,10,44.95,3,47.69,0.95,133.88,0
1926,5,307.93,12,47.76,11,20.33,0.6,97.33,0
1926,6,386.79,13,48.97,7,45.61,1.51,122.79,1
1927,1,488.98,15,51.52,6,63.48,1.24,72.58,0
1927,2,474.41,7,63.49,10,67.47,1.21,84.66,0
1927,3,414.51,6,55.14,9,41.37,1.22,110.91,0
1927,4,487.3,9,61.14,9,64.33,0.1,108.1,0
1927,5,415.82,13,55.86,4,50.61,0.81,124.19,0
1927,6,441.7,12,56.03,4,58.82,1.86,120.48,1
1928,1,624.44,21,42.25,2,50.64,1.88,117.25,0
1928,2,743.86,13,50.28,8,40.82,0.06,128.41,0
1928,3,637.32,21,48.86,3,55.62,1.49,61.62,0
1928,4,706.99,16,44.58,11,49.18,0.67,91.58,0
1928,5,619.63,21,56.47,3,53.64,1.66,127.72,0
1928,6,677.91,19,53.12,0,56.38,0.21,114.21,0
1929,1,503.21,13,65.57,14,41.8,1.55,127.9,0
1929,2,406.07,17,55.96,3,59.27,0.77,96.89,0
1929,3,422.16,13,65.34,14,57.39,1.93,107.19,0
1929,4,364.4,15,64.11,10,54.71,0.26,81.24,0
1929,5,405.81,14,58.31,10,38.36,0.92,95.82,0
1929,6,506.45,15,62.54,9,56.5,1.14,124.04,0
1930,1,440,20,35.63,6,21.71,1.65,89.21,0
1930,2,321.1,26,44.43,6,28.72,1.67,108.67,0
1930,3,418.47,23,35.08,8,54.37,0.6,76.65,0
1930,4,413.22,26,29.11,11,40.53,0.72,109.91,0
1930,5,418.04,20,31.12,5,50.3,0.15,108.06,0
1930,6,291.28,25,21.92,6,48.94,0.64,82.94,1
1931,1,349.64,14,73.37,10,48.17,1.86,70.65,0
1931,2,368.42,12,70.15,4,34.86,1.47,110.6,0
1931,3,390.14,14,81.91,5,50.21,0.01,72.42,0
1931,4,347.22,11,78.48,11,58.25,0.63,127.39,0
1931,5,407.93,19,72.89,4,58.07,0.46,112.98,0
1931,6,467.58,19,67.32,6,27.2,0.98,75.77,1
1932,1,518.49,23,57.61,2,50.59,0.31,49.92,0
1932,2,615.02,31,43.32,2,46.57,1.38,56.34,0
1932,3,576.79,29,58.57,14,44.84,1.68,90.82,0
1932,4,533.32,26,40.64,2,60.96,0.71,86.8,0
1932,5,575.89,28,50.86,10,48.41,0.04,120.36,0
1932,6,557.49,28,47.71,8,55.73,0.17,67.29,1
1933,1,509.37,8,54.31,13,41.2,0.14,106.53,0
1933,2,552.61,16,44.39,10,49.26,0.07,68.1,0
1933,3,544.95,11,43.9,12,49.45,1.6,128.07,0
1933,4,478.7,9,51.73,2,41.1,0.47,73.15,0
1933,5,462.7,8,46.87,12,51.76,1.38,95.47,0
1933,6,459.22,15,47.67,5,51.97,1.57,107.11,1
1934,1,495.66,26,46.11,1,54.79,0.05,87.5,0
1934,2,411.54,19,50.05,2,48.14,0.12,126.43,0
1934,3,488.1,21,45.98,7,57.94,0.77,79.06,0
1934,4,553.34,21,49.87,13,37.7,0.89,93.63,0
1934,5,482.42,21,40.01,5,59.8,1.28,129.35,0
1934,6,474.35,20,45.86,14,53.25,0.45,96.47,0
1935,1,570.78,17,39.15,4,53.26,0.22,114.71,0
1935,2,587.7,17,50.33,1,39.41,0.55,142.01,0
1935,3,556.64,23,55.81,14,67.02,0.58,81.67,0
1935,4,600.95,22,40.61,5,41.84,0.89,98.23,0
1935,5,573.94,20,49.42,0,42.87,1.98,68.69,0
1935,6,591.41,20,41.2,10,47.68,0.08,83.55,0
1936,1,449.95,19,55.51,12,50.97,1.31,123.2,0
1936,2,513.03,16,58.15,5,47.34,0.03,64.49,0
1936,3,416.02,16,55.38,3,51.64,0.66,87.41,0
1936,4,404.77,15,49.89,11,36.58,1.42,80.38,0
1936,5,498.83,20,66.96,2,62.23,0.66,74.28,0
1936,6,518.18,22,46.21,1,63.1,1.22,110.87,0
1937,1,533.05,23,49.61,14,48.18,1.27,142.24,0
1937,2,491.97,23,52.28,13,53.24,0.27,62.33,0
1937,3,582.6,21,48.67,3,43.39,1.14,106.2,0
1937,4,536.13,18,44.8,10,42.93,1.48,132.26,0
1937,5,511.58,25,40.96,13,44.52,1.1,113.51,0
1937,6,524.12,20,37.54,10,63,1.99,106.96,1
1938,1,602.2,23,72.93,14,48.33,1.59,95.76,0
1938,2,501.23,21,57.15,1,57.41,1.93,68.65,0
1938,3,590.13,18,66.42,11,35.85,0.86,74.53,0
1938,4,488.89,14,63.93,7,48.61,1.79,115.96,0
1938,5,503.32,20,67.18,10,47.52,1.93,104.08,0
1938,6,601.85,22,67.41,1,50.03,1.8,95.22,1
1939,1,657.92,27,39.17,5,59.05,0.24,91.4,0
1939,2,537.99,27,47.14,1,50.79,1.24,99.73,0
1939,3,657.55,24,43.56,10,54.93,1.31,114.36,0
1939,4,615.49,18,37.04,6,47.17,0.45,87.69,0
1939,5,559.92,21,34.74,10,54.02,0.96,87.57,0
1939,6,664.63,18,40.87,7,48.65,1.53,81.04,0
1940,1,657.66,14,17.16,11,57.88,0.01,94.11,0
1940,2,627.88,18,11.09,9,52.82,1.82,118.93,0
1940,3,588.05,18,24.73,7,38.52,0.75,106.41,0
1940,4,679.86,20,18.99,0,49.8,0.21,128.68,0
1940,5,673.77,23,21.71,6,58.96,1.86,155.64,0
1940,6,618.63,20,14.93,4,59.23,0.51,87.06,0
1941,1,298.04,13,50.34,14,44.31,1.43,76.62,0
1941,2,301.52,13,58.49,3,26.34,1.04,110.73,0
1941,3,384.75,13,63.89,1,61.18,0.38,154.46,0
1941,4,391.77,15,51.11,8,68.16,1.91,155.35,0
1941,5,297.59,10,55.05,8,29.61,1.74,101.18,0
1941,6,377.97,14,53.74,0,58.48,1.93,103.51,1
1942,1,450.06,24,36.7,13,69.02,1.59,103.18,0
1942,2,487.11,21,48.7,9,48.77,0.9,91.74,0
1942,3,381.95,19,41.11,4,49.62,0.55,82.85,0
1942,4,484.15,20,43.34,3,47.46,1.78,108.41,0
1942,5,461.61,19,48.57,0,49.52,0.97,96.21,0
1942,6,436.17,25,39.96,0,66.55,0.55,65.44,0
1943,1,537.1,20,56.1,3,41.48,0.53,95.18,0
1943,2,501.88,25,55.91,3,52.12,1.24,119.16,0
1943,3,489.15,22,54.89,14,46.29,0.85,97.71,0
1943,4,548.14,21,53.89,4,63.55,1.63,86.1,0
1943,5,489.36,25,55.53,7,57.53,1.55,104.31,0
1943,6,504.57,22,60.06,11,42.43,0.22,93.12,0
1944,1,495.02,16,61.35,9,55.66,0.01,78.1,0
1944,2,558.06,18,52.71,10,49.11,1.74,98.34,0
1944,3,668.07,14,47.41,10,47.43,1.1,104.38,0
1944,4,658.45,19,41.84,8,48.69,0.5,89.57,0
1944,5,547.71,19,56.76,2,66.27,0.38,70.88,0
1944,6,592.35,15,59.99,1,49.05,0.97,89.55,0
1945,1,403.62,13,46.37,2,35.63,1.59,81.7,0
1945,2,374.52,22,34.32,7,35.57,0.57,97.04,0
1945,3,485.99,15,49.26,6,43.07,1.44,93.87,0
1945,4,378.44,22,46.09,3,56.52,0.21,107.34,0
1945,5,361.31,17,48.5,2,47.32,1.24,76.2,0
1945,6,393.09,13,50.02,9,53.3,0.54,99.94,0
1946,1,488.91,15,25.64,14,51.29,0.49,90.59,0
1946,2,510.37,13,28.14,5,55.97,0.21,129.97,0
1946,3,473.6,15,34.66,11,76.15,0.44,120.04,0
1946,4,519.23,20,23.29,6,54.6,1.05,65.36,0
1946,5,433.05,20,34.82,2,43.84,1.8,104.66,0
1946,6,483.81,19,32.7,11,42.2,1.3,67.02,0
1947,1,695.2,16,54.73,11,50.28,0.38,48.74,0
1947,2,655.16,17,61.24,13,47.47,1.64,97.6,0
1947,3,582.05,16,54.22,1,38.16,1.89,67.8,0
1947,4,503.44,18,54.51,2,45.25,1.86,91.25,0
1947,5,658.61,23,57.86,1,68.03,1.29,76.71,0
1947,6,563.3,21,61.88,14,45.49,1.01,114.91,1
1948,1,516.87,23,44.47,10,38.59,1.35,78.31,0
1948,2,452.47,27,34.11,4,51.91,1.95,116.43,0
1948,3,466.8,27,38.14,2,40.75,1.01,74.68,0
1948,4,505.86,28,40.92,9,61.69,1.86,89.28,0
1948,5,350.67,23,40.44,1,36.03,0.6,69.06,0
1948,6,412.59,25,44.17,0,48.94,1.76,85.72,1
1949,1,588.5,25,39.14,12,40.1,1.9,122.34,0
1949,2,624.71,18,35.57,6,54.04,1,76.07,0
1949,3,675.56,20,37.75,7,57.82,0.54,115.74,0
1949,4,632.33,25,34.59,8,59.91,1.43,105.72,0
1949,5,616.7,18,34.1,13,47.93,0.98,102.39,0
1949,6,582.56,26,38.94,6,50.07,1.94,105.81,0
1950,1,600.87,30,51.02,0,52.27,0.49,142.31,0
1950,2,546.9,23,52.86,6,52.65,1.97,98.18,0
1950,3,457.42,27,58.13,6,56.25,1.3,69.85,0
1950,4,531.44,25,48.3,1,54.01,0.01,87.39,0
1950,5,569.73,28,45.64,13,47.15,0.1,96.87,0
1950,6,529.92,26,49.63,12,42.67,1.49,82.22,1
1951,1,727.28,23,65.62,10,43.63,1.96,102.82,0
1951,2,632.92,21,70.21,10,63.65,0.91,95.72,0
1951,3,735.76,24,73.13,12,40.1,0.11,87.93,0
1951,4,648.56,27,77.48,14,51.99,0.53,103.39,0
1951,5,678.3,26,76.35,12,48.31,1.58,95.2,0
1951,6,680.25,25,73.44,10,52.25,0.14,100.22,1
1952,1,649.87,17,50.99,6,40.55,1.92,87.46,0
1952,2,668.56,18,49.39,1,61.73,1.4,93.85,0
1952,3,578.28,20,60.97,10,38.51,0.11,104.45,0
1952,4,711.23,19,50.09,12,47.47,1.61,124.86,0
1952,5,588.21,25,66.34,5,48.72,1.16,150.73,0
1952,6,610.93,24,50.24,1,47.41,1.29,127.68,1
1953,1,534.97,21,36.65,4,59.64,0.72,97.78,0
1953,2,511.33,22,48.16,9,39.22,1.28,95.84,0
1953,3,451.36,13,35.97,8,51.69,0.84,144.96,0
1953,4,459.71,14,45.02,1,39.39,1.01,122.81,0
1953,5,563.86,19,30.06,5,62.9,0.79,76.27,0
1953,6,484.04,18,43.84,14,67.71,1.85,103.88,1
1954,1,576.62,20,47.44,0,46.74,0.78,125.16,0
1954,2,578.98,20,46.58,4,63.52,0.42,127.5,0
1954,3,703.53,21,37.82,14,50.22,1.6,82.65,0
1954,4,652.63,17,46.85,9,42.18,1.25,118.6,0
1954,5,650.15,26,50.37,1,49.91,0.26,103.96,0
1954,6,557.94,25,44.09,8,44.58,0.89,93.82,0
1955,1,515.27,25,66.71,1,73.96,1.39,51.62,0
1955,2,451.71,20,70.66,13,51.09,0.89,69.07,0
1955,3,517.05,21,57.07,9,51.5,0.12,105.68,0
1955,4,480.59,24,61.8,0,62.71,1.31,67.81,0
1955,5,434.32,23,68.77,8,60.15,1.61,80.79,0
1955,6,502.44,23,62.35,6,57.33,1.48,107.08,0
1956,1,595.2,15,22.87,3,32.14,0.5,65.51,0
1956,2,535.06,13,26.53,4,34.15,0.62,74.01,0
1956,3,602.73,7,31.71,0,49.52,1.26,112.89,0
1956,4,562.74,16,27.73,2,61.09,1.33,125.16,0
1956,5,478.7,8,23.39,12,55.3,1.84,115.85,0
1956,6,533.37,8,23.11,5,65.7,1.07,103.44,1
1957,1,517.27,14,44.46,3,40.21,1.84,112.98,0
1957,2,528.48,18,47.58,1,47.88,1.66,74.75,0
1957,3,429.31,19,49.98,8,53,1.81,127.75,0
1957,4,529.59,20,43.71,1,53.85,1.15,132.3,0
1957,5,586.17,16,52.2,7,65.86,1.38,81.55,0
1957,6,507.35,18,43.9,6,50.34,1.72,110.61,1
1958,1,476.02,16,52.36,6,49.8,0.02,117.97,0
1958,2,612.5,13,53.07,13,57.43,1.64,95.79,0
1958,3,557.57,20,57.05,14,51.55,1.37,109.33,0
1958,4,619.72,19,45.05,5,51.85,0.44,113.29,0
1958,5,562.42,20,53.89,12,45.52,0.5,108.4,0
1958,6,621.73,14,60.09,6,56.58,0.68,147.14,1
1959,1,556.49,17,47.23,12,51.93,1.61,123.69,0
1959,2,513.11,15,47.73,13,64.27,1.71,86.45,0
1959,3,584.79,21,44.94,1,62.55,0.92,149.32,0
1959,4,559.67,20,53.57,6,57.22,0.75,78.39,0
1959,5,453.59,21,48.06,9,50.84,1.99,81.32,0
1959,6,482.14,16,50.92,10,48.32,0.28,69.25,1
1960,1,489.77,8,46.38,13,63.87,1.32,105.75,0
1960,2,535.98,10,46.72,12,45.63,0.69,126.49,0
1960,3,498.43,7,43.96,3,35.85,1.53,104.06,0
1960,4,450.9,9,46.18,5,44.27,0.51,135.98,0
1960,5,559.34,8,57.97,0,52.91,1.79,74.82,0
1960,6,447.1,9,52.34,10,52.65,1.08,75.74,0
1961,1,573.59,15,57.11,7,40.4,0.8,105.09,0
1961,2,441.73,17,67.42,8,49.29,1.41,123.08,0
1961,3,528.62,20,56.2,1,57.24,1.58,94.62,0
1961,4,624.08,13,65.66,3,49.63,0.57,107.75,0
1961,5,532.8,20,52.47,8,46.52,1.43,107.25,0
1961,6,521.12,17,66.08,5,46.91,1.35,119.92,0
1962,1,611.46,21,77.77,1,61.1,0.09,69.47,0
1962,2,741.2,29,71.09,0,49.69,0.58,97.22,0
1962,3,667.84,22,75.89,3,40.12,0.65,117.54,0
1962,4,734.77,22,79.23,5,56.97,1.69,125.11,0
1962,5,723.89,26,65.44,7,47.73,0.29,82.54,0
1962,6,661.24,26,65.61,10,51.88,1.02,81.57,1
1963,1,364.68,10,56,11,54.28,1.26,88.42,0
1963,2,385.18,13,51.53,7,45.85,1.96,81.5,0
1963,3,390.94,12,46.53,6,55.94,0.44,103.88,0
1963,4,516.39,13,47.12,11,62.73,0.74,96.65,0
1963,5,411.44,15,54.97,10,46.61,0.69,73.91,0
1963,6,408.94,16,52.31,3,58.13,0.44,106.83,0
1964,1,390.56,18,55.09,7,37.71,1.82,101.08,0
1964,2,407.98,18,43.33,7,39.28,1.58,106.14,0
1964,3,380.85,21,63.92,1,51.87,0.01,81.88,0
1964,4,371.75,21,66.36,10,35.37,0.23,89.95,0
1964,5,420.84,27,57.31,9,37.6,1.21,156.09,0
1964,6,345.55,27,51.9,9,59.8,0.02,109.8,0
1965,1,502.74,14,41.72,2,44.76,1.67,62.53,0
1965,2,577.16,20,38.39,2,42.75,0.54,99.96,0
1965,3,530.04,11,43.44,3,58.86,0.95,125.82,0
1965,4,582.48,14,34,2,43.9,0.01,86.28,0
1965,5,631.18,19,38.36,2,47.61,0.62,72.95,0
1965,6,466.42,14,46.96,4,39.11,0.26,118.39,0
1966,1,774.31,22,43.56,2,42.34,0.69,93.21,0
1966,2,656.85,15,40.82,12,60.81,1.51,93.04,0
1966,3,718.08,17,38.64,8,43.97,1,117.47,0
1966,4,659.65,15,44.27,2,42.89,0.61,81.18,0
1966,5,615.1,21,47.46,12,44.29,1.21,108.22,0
1966,6,716.5,15,33.96,5,59.78,1.56,81.5,0
1967,1,327.65,14,47.07,4,52.89,0.1,108.3,0
1967,2,322.46,13,57.73,4,55.94,1.21,164.29,0
1967,3,320.77,14,48.95,2,54.44,0.48,119.38,0
1967,4,277.12,14,52.64,1,49.86,1.42,103.21,0
1967,5,267.21,10,51.79,5,39.87,1.97,87.06,0
1967,6,333.09,16,44.74,3,41.67,0.99,94.23,0
1968,1,509.48,25,55.57,10,43.11,1.52,118.26,0
1968,2,498.26,22,55.19,4,63.22,0.72,81.78,0
1968,3,546.72,30,63.34,10,42.47,0.16,100.1,0
1968,4,484.72,21,57,7,63.48,1.88,105.47,0
1968,5,479.72,23,55.51,4,49.71,0.94,96.93,0
1968,6,548.13,30,49.92,1,52.15,0.73,114.12,0
1969,1,502,11,48.81,5,58.67,0.85,95.56,0
1969,2,506.15,11,55.16,1,52.9,1.66,122.56,0
1969,3,457.67,13,54.08,8,43.34,0.4,121.38,0
1969,4,397.76,7,43.08,8,48.92,0.28,128.06,0
1969,5,477.98,12,46.98,12,54.42,1.45,110.63,0
1969,6,510.21,8,50.48,0,41.45,1.03,100.19,1
1970,1,260.88,21,61.11,5,48.91,1.98,84.89,0
1970,2,299.45,18,54.62,1,58.91,2,107.85,0
1970,3,242.38,24,58.69,14,54.5,0.61,124.03,0
1970,4,361.2,26,58.57,10,56.85,0.13,90.8,0
1970,5,343.45,17,64.64,0,54.81,1.25,101.86,0
1970,6,285.53,18,58.67,5,50.1,0.85,80.1,0
1971,1,477.84,22,42.89,9,38.09,1.95,60.74,0
1971,2,388.14,17,53.49,6,59.1,0.29,81.57,0
1971,3,374.84,17,51.9,5,46.42,0.95,92.06,0
1971,4,407.4,25,46.62,7,42.51,1.16,70.22,0
1971,5,371.7,19,48.38,8,50.44,0.98,97.61,0
1971,6,406.73,26,51.4,6,37.47,1.08,136.06,0
1972,1,487.94,21,44.45,14,34.91,0.18,81.03,0
1972,2,494.46,23,34.72,1,38.19,1.65,106.22,0
1972,3,454.9,25,47.36,9,56.61,0.84,42.65,0
1972,4,569.23,21,34.21,1,62.53,0.56,137.28,0
1972,5,484.84,27,41.36,0,39.98,0.78,115.56,0
1972,6,540.99,25,45.31,1,36.15,1.81,113.97,0
1973,1,396.02,16,65.5,5,40.37,0.19,85.76,0
1973,2,355.72,22,64.3,8,53.25,1.19,98.55,0
1973,3,284.33,22,69.68,12,61.23,1.27,100.07,0
1973,4,315.21,17,64.47,14,53.12,0.55,76.79,0
1973,5,310.51,25,64.01,6,56.13,0.36,135.21,0
1973,6,216.56,23,65.17,1,59.23,1.33,84.09,1
1974,1,607.44,13,40.18,11,55.7,0.44,119.43,0
1974,2,657.56,15,43.91,9,39.2,0.46,95.94,0
1974,3,679.22,16,40.37,9,55.84,1.07,89.33,0
1974,4,718.87,12,58.42,0,52.1,0.34,78.99,0
1974,5,621.57,14,47.87,10,56.98,1.48,102.16,0
1974,6,547.21,13,47.82,1,35.93,0.95,109.65,0
1975,1,505.06,15,49.15,5,51.78,1.11,89.43,0
1975,2,482.67,13,53.79,10,33.48,0.32,97.93,0
1975,3,434.76,17,57.44,12,63.84,1.96,92,0
1975,4,532.96,11,60.42,2,51.2,1.53,95.57,0
1975,5,544.49,14,48.5,2,46.68,1.09,120.25,0
1975,6,507.89,14,48.67,12,45.47,1.08,120.63,0
1976,1,352.14,16,31.63,14,32.25,0.45,109.6,0
1976,2,327.04,13,33.76,14,54.13,0.69,138.98,0
1976,3,444.99,19,41.79,2,60.36,1.62,115.57,0
1976,4,300,20,36.05,7,64.76,1.5,70.54,0
1976,5,330.02,12,27.81,1,45.05,0.01,113.49,0
1976,6,405.39,19,34.35,10,44.55,0.3,125.44,0
1977,1,656.01,21,65.52,14,62.69,1.73,124.04,0
1977,2,837.43,16,58.11,14,46.52,1.5,73.21,0
1977,3,718.32,18,70.17,0,32.42,0.04,85.89,0
1977,4,713.54,18,62.83,11,63.2,1.68,134.56,0
1977,5,718.33,22,69.56,1,46.03,0.36,123.28,0
1977,6,672.74,21,70.4,9,43.81,0.08,97.32,1
1978,1,439.17,21,65.2,0,41.73,1.48,107.76,0
1978,2,327.27,23,74.87,3,46.82,0.84,101.47,0
1978,3,284.74,20,69.18,4,41.59,0.95,125.92,0
1978,4,402.89,23,67.23,12,39.22,1.49,106.44,0
1978,5,336.59,19,67.7,12,40.75,1.53,85.14,0
1978,6,383.13,18,79.04,1,55.81,0.63,106.03,1
1979,1,406.36,30,31.05,8,65.67,0.81,76.13,0
1979,2,431.04,30,28.63,10,71.3,1.29,94.28,0
1979,3,520.93,29,29.99,0,45.77,0.49,89.3,0
1979,4,400.42,27,22.74,6,45.94,0.63,100.35,0
1979,5,537.02,26,31.55,8,45.9,0.76,121.88,0
1979,6,393.71,31,32.04,14,53.96,0.66,108.63,0
1980,1,391.79,26,32.79,12,61.84,0.85,95.54,0
1980,2,370.87,26,46.58,3,53.43,1.56,99.87,0
1980,3,457.63,26,30.23,0,31.63,0.99,128.51,0
1980,4,413.26,23,39.01,13,55.38,0.02,92.59,0
1980,5,331.92,25,25.39,2,48.02,1.09,111.38,0
1980,6,414.89,18,34.11,10,44.07,1.8,97.85,0
1981,1,541.44,20,45.88,1,51.81,1.95,78.53,0
1981,2,538.32,17,54.65,6,44.03,0.44,74.37,0
1981,3,440.86,19,63.69,0,48.79,1.42,110.69,0
1981,4,436.75,14,58.98,0,53.26,0.75,94.52,0
1981,5,576.94,19,63.1,3,46,0.35,109.49,0
1981,6,555.82,13,65.43,0,39.28,1.43,137.16,0
1982,1,530.7,8,52.05,11,62.63,1.84,92.78,0
1982,2,500.64,10,62.26,7,52.5,1.1,128.51,0
1982,3,499.93,11,48.52,5,50.96,1.84,112.08,0
1982,4,527.77,11,46.04,4,45.33,0.21,93.12,0
1982,5,480.97,14,62.36,1,52.24,0.66,119.61,0
1982,6,493.1,10,46.03,1,58.19,0.4,136.52,0
1983,1,573.07,14,60.93,12,60.4,1.73,100.09,0
1983,2,488.81,19,67.31,1,40.4,1.68,96.73,0
1983,3,542.28,12,64.25,0,51.83,1.51,115.49,0
1983,4,489.45,11,62.23,5,68.54,0.28,129.44,0
1983,5,489.89,20,77.2,4,48.66,1.32,120.1,0
1983,6,563.36,12,60.77,1,63.07,0.72,92.84,1
1984,1,519.01,24,66,0,63.65,1.83,106.87,0
1984,2,276.96,21,62.67,3,29.53,1.85,102.86,0
1984,3,501.33,18,75.84,11,49.28,0.93,81.73,0
1984,4,553.53,23,66.84,1,52.31,1.11,75.14,0
1984,5,473.93,18,57.01,2,48.52,1.65,84.54,0
1984,6,371.4,17,70.1,12,44.84,0.14,107.35,1
1985,1,631.29,22,62.6,13,42.15,0.09,123.89,0
1985,2,631.57,17,60.75,12,56.53,1.54,94.78,0
1985,3,470.04,23,66.92,4,41.55,1.36,82.41,0
1985,4,559.67,24,48.29,9,41.46,0.73,84.96,0
1985,5,734.19,15,62.37,5,46.93,1.01,81.46,0
1985,6,544.57,22,59.26,12,58.22,1.29,98.44,1
1986,1,486.51,17,53.83,9,36.48,0.27,145.76,0
1986,2,556.12,18,56.59,4,41.15,1.28,106.63,0
1986,3,598.58,18,52.35,10,61.14,0.81,117.46,0
1986,4,475.76,15,53.59,7,65.59,1.14,103.53,0
1986,5,447.1,14,45.32,10,50.24,1.42,88.39,0
1986,6,488.72,21,51.36,6,54.28,0.18,106.01,0
1987,1,460.63,24,42.75,3,57.55,1.92,114.07,0
1987,2,441.64,21,42.15,7,46.7,1.4,110.21,0
1987,3,486.42,21,54.52,2,34.37,1.06,101.53,0
1987,4,552.15,21,49.29,7,47.68,1.27,96.08,0
1987,5,454.23,16,45.21,1,51.19,0.59,75.2,0
1987,6,500.22,21,50.24,9,39.83,1.08,85.17,1
1988,1,378.36,14,61.65,5,58.4,0.2,105,0
1988,2,275.46,11,59.18,12,55.67,1.04,115.25,0
1988,3,376.04,13,56.05,9,34.91,0.73,88.89,0
1988,4,267.06,10,60.81,7,59.53,1.33,127.71,0
1988,5,337.88,15,54.55,12,45.07,0.44,98.74,0
1988,6,371.46,18,55.54,8,42.55,0.73,91.44,1
1989,1,544.71,21,40.77,2,51.82,0.8,113.18,0
1989,2,537.53,16,36.55,12,64.9,0.2,103.5,0
1989,3,505,17,34.5,0,35.31,0.56,102.3,0
1989,4,615.19,14,40.96,13,29.92,0.02,76.36,0
1989,5,625.74,20,34.13,1,51.4,0.24,84.4,0
1989,6,613.25,18,51.56,3,40.38,1.72,116.58,0
1990,1,402.47,20,38.69,6,55.83,1.26,98.97,0
1990,2,400.8,24,54.22,1,54.6,0.99,111.2,0
1990,3,467.42,26,51.44,14,44.96,0.22,78.83,0
1990,4,428.09,25,47.48,7,33.93,0.47,116.08,0
1990,5,446.01,21,52.76,4,43.49,0.77,99.97,0
1990,6,456.96,18,38.57,13,40.12,1.99,110.13,0
1991,1,676.85,16,37.54,2,45.38,1.38,106.46,0
1991,2,629.02,18,37.16,0,59.55,1.87,97.13,0
1991,3,695.03,13,48.28,13,40.09,1.14,148.88,0
1991,4,578.99,20,52.69,9,55.25,1.6,80.39,0
1991,5,550.85,22,36.02,5,56.8,0.28,96.08,0
1991,6,488.31,15,45.65,12,58.86,0.11,136,0
1992,1,380.09,22,44.06,13,48.11,1.66,92.59,0
1992,2,198.99,15,37.46,13,45.19,0.76,89.92,0
1992,3,314.9,13,35.18,6,58.13,0.73,94.12,0
1992,4,275.1,22,34.9,1,33.31,0.7,91.96,0
1992,5,174.44,14,37.01,1,69.37,0.86,96.77,0
1992,6,180.73,19,35.92,9,45.28,1.55,103.15,1
1993,1,688.18,23,65.57,12,54.04,0.9,88.62,0
1993,2,666.86,22,54.48,10,41.91,0.08,125.58,0
1993,3,669.28,20,62.55,1,49.8,1.09,95.04,0
1993,4,727.21,21,56.36,1,71.51,0.88,92.17,0
1993,5,708.61,17,53.77,14,52.16,1.7,109.64,0
1993,6,649.5,18,58.61,4,42.78,0.41,107.49,0
1994,1,467.03,23,36.15,11,56.27,1.49,135.31,0
1994,2,491.33,28,42.18,12,51.59,1.56,96.39,0
1994,3,476.27,20,46.44,11,56.98,0.74,104.38,0
1994,4,504.23,20,49.17,2,48.07,1.13,93.8,0
1994,5,527.62,28,43.17,9,33.09,1.5,103.23,0
1994,6,459.35,26,52.65,4,50.11,1.29,102.5,0
1995,1,446.05,28,64.5,9,56.47,1.51,143.37,0
1995,2,457.44,26,57.71,12,53,0.96,132.96,0
1995,3,514.14,28,53.55,4,38.21,0.99,97.61,0
1995,4,420.43,21,50.13,1,44.85,1.49,101.17,0
1995,5,487.47,24,44.19,2,33.83,0.76,131.61,0
1995,6,479.67,23,52.31,9,70.37,0.96,100.71,0
1996,1,448.88,21,53.15,10,50.63,1.35,91.46,0
1996,2,480.95,25,55.68,13,40.71,0.27,139.99,0
1996,3,498.36,19,62.14,3,49.52,1.93,84.33,0
1996,4,483.07,23,63.09,12,66.01,1.23,113.91,0
1996,5,491.74,25,64.03,2,63.53,0.81,105.61,0
1996,6,431.16,18,53.5,3,32.19,1.03,104.96,0
1997,1,551.52,17,58.64,4,38.55,1.74,104.71,0
1997,2,612.33,13,59.12,11,49.34,0.2,117.44,0
1997,3,595.74,17,67.8,8,49.59,1.39,103.27,0
1997,4,548.44,18,51.54,3,57.05,1.77,120.13,0
1997,5,610.74,14,58.6,2,37.13,0.59,117.89,0
1997,6,574.32,13,51.17,0,50.97,1.1,126.99,0
1998,1,331.18,14,58.14,0,48.39,0.58,71.45,0
1998,2,201.7,20,56.27,9,26.44,1.84,111.12,0
1998,3,384.27,19,52.96,14,66.75,1.85,86.29,0
1998,4,415.48,15,60.04,12,59.4,1,60.37,0
1998,5,419.48,21,55.21,0,41.07,0.99,92.09,0
1998,6,292.5,14,50.22,2,63.63,1.61,102.25,1
1999,1,544.63,15,41.6,9,59.54,1.12,104.08,0
1999,2,480.97,23,45.03,7,46.79,0.64,102.86,0
1999,3,437.27,19,43.64,13,49.86,1.76,109.51,0
1999,4,542.78,20,42.67,10,34.81,1.61,95.62,0
1999,5,517.21,20,45.05,10,39.63,1.46,92.6,0
